Route,Origin.Latitude,Origin.Longitude,Dest.Latitude,Dest.Longitude,Direction 1,Direction 2
5181,40.49150085,-80.23290253,35.87760162,-78.78749847,Origin,Destination
5182,40.49150085,-80.23290253,26.53619957,-81.75520325,Origin,Destination
5183,40.49150085,-80.23290253,32.73360062,-117.1900024,Origin,Destination
5184,40.49150085,-80.23290253,32.12760162,-81.20210266,Origin,Destination
5185,40.49150085,-80.23290253,47.449001,-122.308998,Origin,Destination
5186,40.49150085,-80.23290253,28.77759933,-81.23750305,Origin,Destination
5187,40.49150085,-80.23290253,37.61899948,-122.375,Origin,Destination
5188,40.49150085,-80.23290253,,,Origin,Destination
5189,40.49150085,-80.23290253,40.78839874,-111.9779968,Origin,Destination
5190,40.49150085,-80.23290253,27.39539909,-82.55439758,Origin,Destination
5191,40.49150085,-80.23290253,38.748697,-90.370003,Origin,Destination
5192,40.49150085,-80.23290253,27.97550011,-82.53320313,Origin,Destination
5193,40.49150085,-80.23290253,35.81100082,-83.9940033,Origin,Destination
5194,40.49150085,-80.23290253,30.4832,-86.525398,Origin,Destination
5195,45.57089996,-84.79669952,45.0780983,-83.56030273,Origin,Destination
5196,45.57089996,-84.79669952,42.21239853,-83.35340118,Origin,Destination
5197,30.47340012,-87.18659973,33.6367,-84.428101,Origin,Destination
5198,30.47340012,-87.18659973,30.19449997,-97.66989899,Origin,Destination
5199,30.47340012,-87.18659973,36.12450027,-86.67819977,Origin,Destination
5200,30.47340012,-87.18659973,30.58860016,-96.36380005,Origin,Destination
5201,30.47340012,-87.18659973,35.2140007,-80.94309998,Origin,Destination
5202,30.47340012,-87.18659973,32.847099,-96.851799,Origin,Destination
5203,30.47340012,-87.18659973,38.8521,-77.037697,Origin,Destination
5204,30.47340012,-87.18659973,39.86169815,-104.6729965,Origin,Destination
5205,30.47340012,-87.18659973,32.896801,-97.038002,Origin,Destination
5206,30.47340012,-87.18659973,40.69250107,-74.16870117,Origin,Destination
5207,30.47340012,-87.18659973,29.64539909,-95.27890015,Origin,Destination
5208,30.47340012,-87.18659973,29.9843998,-95.34140015,Origin,Destination
5209,30.47340012,-87.18659973,39.2976,-94.713898,Origin,Destination
5210,30.47340012,-87.18659973,41.785999,-87.752403,Origin,Destination
5211,30.47340012,-87.18659973,25.79319954,-80.29060364,Origin,Destination
5212,30.47340012,-87.18659973,41.9786,-87.9048,Origin,Destination
5213,30.47340012,-87.18659973,39.87189865,-75.2410965,Origin,Destination
5214,30.47340012,-87.18659973,38.748697,-90.370003,Origin,Destination
5215,,,21.32062,-157.924228,Origin,Destination
5216,34.65449905,-112.4199982,39.86169815,-104.6729965,Origin,Destination
5217,34.65449905,-112.4199982,33.94250107,-118.4079971,Origin,Destination
5218,46.26470184,-119.1190033,33.30780029,-111.6549988,Origin,Destination
5219,46.26470184,-119.1190033,48.7928009,-122.538002,Origin,Destination
5220,46.26470184,-119.1190033,39.86169815,-104.6729965,Origin,Destination
5221,46.26470184,-119.1190033,36.08010101,-115.1520004,Origin,Destination
5222,46.26470184,-119.1190033,33.94250107,-118.4079971,Origin,Destination
5223,46.26470184,-119.1190033,44.882,-93.221802,Origin,Destination
5224,46.26470184,-119.1190033,47.449001,-122.308998,Origin,Destination
5225,46.26470184,-119.1190033,37.61899948,-122.375,Origin,Destination
5226,46.26470184,-119.1190033,40.78839874,-111.9779968,Origin,Destination
5227,,,40.63980103,-73.77890015,Origin,Destination
5228,,,28.42939949,-81.30899811,Origin,Destination
5229,56.80170059,-132.9450073,58.35499954,-134.576004,Origin,Destination
5230,56.80170059,-132.9450073,56.48429871,-132.3699951,Origin,Destination
5231,43.07789993,-70.82330322,28.42939949,-81.30899811,Origin,Destination
5232,43.07789993,-70.82330322,33.67969894,-78.92829895,Origin,Destination
5233,43.07789993,-70.82330322,26.92020035,-81.9905014,Origin,Destination
5234,43.07789993,-70.82330322,32.12760162,-81.20210266,Origin,Destination
5235,43.07789993,-70.82330322,28.77759933,-81.23750305,Origin,Destination
5236,33.82970047,-116.5070038,33.6367,-84.428101,Origin,Destination
5237,33.82970047,-116.5070038,48.7928009,-122.538002,Origin,Destination
5238,33.82970047,-116.5070038,42.36429977,-71.00520325,Origin,Destination
5239,33.82970047,-116.5070038,39.86169815,-104.6729965,Origin,Destination
5240,33.82970047,-116.5070038,32.896801,-97.038002,Origin,Destination
5241,33.82970047,-116.5070038,40.69250107,-74.16870117,Origin,Destination
5242,33.82970047,-116.5070038,29.9843998,-95.34140015,Origin,Destination
5243,33.82970047,-116.5070038,40.63980103,-73.77890015,Origin,Destination
5244,33.82970047,-116.5070038,33.94250107,-118.4079971,Origin,Destination
5245,33.82970047,-116.5070038,44.882,-93.221802,Origin,Destination
5246,33.82970047,-116.5070038,41.9786,-87.9048,Origin,Destination
5247,33.82970047,-116.5070038,45.58869934,-122.5979996,Origin,Destination
5248,33.82970047,-116.5070038,33.43429947,-112.012001,Origin,Destination
5249,33.82970047,-116.5070038,47.449001,-122.308998,Origin,Destination
5250,33.82970047,-116.5070038,37.61899948,-122.375,Origin,Destination
5251,33.82970047,-116.5070038,40.78839874,-111.9779968,Origin,Destination
5252,38.28910065,-104.4970016,39.86169815,-104.6729965,Origin,Destination
5253,38.28910065,-104.4970016,37.0442009,-100.9599991,Origin,Destination
5254,41.732601,-71.420403,33.6367,-84.428101,Origin,Destination
5255,41.732601,-71.420403,30.19449997,-97.66989899,Origin,Destination
5256,41.732601,-71.420403,39.1754,-76.668297,Origin,Destination
5257,41.732601,-71.420403,35.2140007,-80.94309998,Origin,Destination
5258,41.732601,-71.420403,39.04880142,-84.6678009,Origin,Destination
5259,41.732601,-71.420403,38.8521,-77.037697,Origin,Destination
5260,41.732601,-71.420403,39.86169815,-104.6729965,Origin,Destination
5261,41.732601,-71.420403,42.21239853,-83.35340118,Origin,Destination
5262,41.732601,-71.420403,40.69250107,-74.16870117,Origin,Destination
5263,41.732601,-71.420403,26.072599,-80.152702,Origin,Destination
5264,41.732601,-71.420403,38.94449997,-77.45580292,Origin,Destination
5265,41.732601,-71.420403,28.42939949,-81.30899811,Origin,Destination
5266,41.732601,-71.420403,41.785999,-87.752403,Origin,Destination
5267,41.732601,-71.420403,25.79319954,-80.29060364,Origin,Destination
5268,41.732601,-71.420403,44.882,-93.221802,Origin,Destination
5269,41.732601,-71.420403,29.99340057,-90.25800323,Origin,Destination
5270,41.732601,-71.420403,33.67969894,-78.92829895,Origin,Destination
5271,41.732601,-71.420403,41.9786,-87.9048,Origin,Destination
5272,41.732601,-71.420403,26.68320084,-80.09559631,Origin,Destination
5273,41.732601,-71.420403,26.92020035,-81.9905014,Origin,Destination
5274,41.732601,-71.420403,39.87189865,-75.2410965,Origin,Destination
5275,41.732601,-71.420403,27.91020012,-82.68740082,Origin,Destination
5276,41.732601,-71.420403,35.87760162,-78.78749847,Origin,Destination
5277,41.732601,-71.420403,26.53619957,-81.75520325,Origin,Destination
5278,41.732601,-71.420403,32.12760162,-81.20210266,Origin,Destination
5279,41.732601,-71.420403,27.97550011,-82.53320313,Origin,Destination
5280,40.21920013,-111.7229996,33.30780029,-111.6549988,Origin,Destination
5281,40.21920013,-111.7229996,33.94250107,-118.4079971,Origin,Destination
5282,40.21920013,-111.7229996,37.721298,-122.221001,Origin,Destination
5283,40.21920013,-111.7229996,32.73360062,-117.1900024,Origin,Destination
5284,40.21920013,-111.7229996,32.11610031,-110.9410019,Origin,Destination
5285,43.64619827,-70.30930328,33.6367,-84.428101,Origin,Destination
5286,43.64619827,-70.30930328,39.1754,-76.668297,Origin,Destination
5287,43.64619827,-70.30930328,35.2140007,-80.94309998,Origin,Destination
5288,43.64619827,-70.30930328,38.8521,-77.037697,Origin,Destination
5289,43.64619827,-70.30930328,39.86169815,-104.6729965,Origin,Destination
5290,43.64619827,-70.30930328,42.21239853,-83.35340118,Origin,Destination
5291,43.64619827,-70.30930328,40.69250107,-74.16870117,Origin,Destination
5292,43.64619827,-70.30930328,38.94449997,-77.45580292,Origin,Destination
5293,43.64619827,-70.30930328,40.63980103,-73.77890015,Origin,Destination
5294,43.64619827,-70.30930328,40.77719879,-73.87259674,Origin,Destination
5295,43.64619827,-70.30930328,28.42939949,-81.30899811,Origin,Destination
5296,43.64619827,-70.30930328,41.785999,-87.752403,Origin,Destination
5297,43.64619827,-70.30930328,41.9786,-87.9048,Origin,Destination
5298,43.64619827,-70.30930328,39.87189865,-75.2410965,Origin,Destination
5299,43.64619827,-70.30930328,35.87760162,-78.78749847,Origin,Destination
5300,43.64619827,-70.30930328,26.53619957,-81.75520325,Origin,Destination
5301,43.64619827,-70.30930328,27.97550011,-82.53320313,Origin,Destination
5302,44.04529953,-103.0569992,33.6367,-84.428101,Origin,Destination
5303,44.04529953,-103.0569992,33.30780029,-111.6549988,Origin,Destination
5304,44.04529953,-103.0569992,35.2140007,-80.94309998,Origin,Destination
5305,44.04529953,-103.0569992,39.86169815,-104.6729965,Origin,Destination
5306,44.04529953,-103.0569992,32.896801,-97.038002,Origin,Destination
5307,44.04529953,-103.0569992,40.69250107,-74.16870117,Origin,Destination
5308,44.04529953,-103.0569992,29.9843998,-95.34140015,Origin,Destination
5309,44.04529953,-103.0569992,36.08010101,-115.1520004,Origin,Destination
5310,44.04529953,-103.0569992,33.94250107,-118.4079971,Origin,Destination
5311,44.04529953,-103.0569992,44.882,-93.221802,Origin,Destination
5312,44.04529953,-103.0569992,41.9786,-87.9048,Origin,Destination
5313,44.04529953,-103.0569992,37.61899948,-122.375,Origin,Destination
5314,44.04529953,-103.0569992,40.78839874,-111.9779968,Origin,Destination
5315,40.50899887,-122.2929993,33.94250107,-118.4079971,Origin,Destination
5316,40.50899887,-122.2929993,37.61899948,-122.375,Origin,Destination
5317,44.2541008,-121.1500015,39.86169815,-104.6729965,Origin,Destination
5318,44.2541008,-121.1500015,33.94250107,-118.4079971,Origin,Destination
5319,44.2541008,-121.1500015,42.37419891,-122.8730011,Origin,Destination
5320,44.2541008,-121.1500015,41.9786,-87.9048,Origin,Destination
5321,44.2541008,-121.1500015,33.43429947,-112.012001,Origin,Destination
5322,44.2541008,-121.1500015,47.449001,-122.308998,Origin,Destination
5323,44.2541008,-121.1500015,37.61899948,-122.375,Origin,Destination
5324,44.2541008,-121.1500015,40.78839874,-111.9779968,Origin,Destination
5325,35.87760162,-78.78749847,42.74829865,-73.80169678,Origin,Destination
5326,35.87760162,-78.78749847,33.6367,-84.428101,Origin,Destination
5327,35.87760162,-78.78749847,30.19449997,-97.66989899,Origin,Destination
5328,35.87760162,-78.78749847,41.93889999,-72.68319702,Origin,Destination
5329,35.87760162,-78.78749847,36.12450027,-86.67819977,Origin,Destination
5330,35.87760162,-78.78749847,42.36429977,-71.00520325,Origin,Destination
5331,35.87760162,-78.78749847,42.94049835,-78.73220062,Origin,Destination
5332,35.87760162,-78.78749847,39.1754,-76.668297,Origin,Destination
5333,35.87760162,-78.78749847,41.4117012,-81.84980011,Origin,Destination
5334,35.87760162,-78.78749847,35.2140007,-80.94309998,Origin,Destination
5335,35.87760162,-78.78749847,39.998001,-82.891899,Origin,Destination
5336,35.87760162,-78.78749847,39.04880142,-84.6678009,Origin,Destination
5337,35.87760162,-78.78749847,32.847099,-96.851799,Origin,Destination
5338,35.87760162,-78.78749847,38.8521,-77.037697,Origin,Destination
5339,35.87760162,-78.78749847,39.86169815,-104.6729965,Origin,Destination
5340,35.87760162,-78.78749847,32.896801,-97.038002,Origin,Destination
5341,35.87760162,-78.78749847,42.21239853,-83.35340118,Origin,Destination
5342,35.87760162,-78.78749847,40.69250107,-74.16870117,Origin,Destination
5343,35.87760162,-78.78749847,26.072599,-80.152702,Origin,Destination
5344,35.87760162,-78.78749847,29.64539909,-95.27890015,Origin,Destination
5345,35.87760162,-78.78749847,38.94449997,-77.45580292,Origin,Destination
5346,35.87760162,-78.78749847,29.9843998,-95.34140015,Origin,Destination
5347,35.87760162,-78.78749847,39.7173,-86.294403,Origin,Destination
5348,35.87760162,-78.78749847,40.79520035,-73.10019684,Origin,Destination
5349,35.87760162,-78.78749847,30.49410057,-81.68789673,Origin,Destination
5350,35.87760162,-78.78749847,40.63980103,-73.77890015,Origin,Destination
5351,35.87760162,-78.78749847,36.08010101,-115.1520004,Origin,Destination
5352,35.87760162,-78.78749847,33.94250107,-118.4079971,Origin,Destination
5353,35.87760162,-78.78749847,40.77719879,-73.87259674,Origin,Destination
5354,35.87760162,-78.78749847,39.2976,-94.713898,Origin,Destination
5355,35.87760162,-78.78749847,28.42939949,-81.30899811,Origin,Destination
5356,35.87760162,-78.78749847,40.19350052,-76.76339722,Origin,Destination
5357,35.87760162,-78.78749847,41.785999,-87.752403,Origin,Destination
5358,35.87760162,-78.78749847,25.79319954,-80.29060364,Origin,Destination
5359,35.87760162,-78.78749847,42.94720078,-87.89659882,Origin,Destination
5360,35.87760162,-78.78749847,43.13990021,-89.33750153,Origin,Destination
5361,35.87760162,-78.78749847,44.882,-93.221802,Origin,Destination
5362,35.87760162,-78.78749847,29.99340057,-90.25800323,Origin,Destination
5363,35.87760162,-78.78749847,41.9786,-87.9048,Origin,Destination
5364,35.87760162,-78.78749847,26.68320084,-80.09559631,Origin,Destination
5365,35.87760162,-78.78749847,26.92020035,-81.9905014,Origin,Destination
5366,35.87760162,-78.78749847,39.87189865,-75.2410965,Origin,Destination
5367,35.87760162,-78.78749847,33.43429947,-112.012001,Origin,Destination
5368,35.87760162,-78.78749847,27.91020012,-82.68740082,Origin,Destination
5369,35.87760162,-78.78749847,40.49150085,-80.23290253,Origin,Destination
5370,35.87760162,-78.78749847,41.732601,-71.420403,Origin,Destination
5371,35.87760162,-78.78749847,43.64619827,-70.30930328,Origin,Destination
5372,35.87760162,-78.78749847,26.53619957,-81.75520325,Origin,Destination
5373,35.87760162,-78.78749847,32.73360062,-117.1900024,Origin,Destination
5374,35.87760162,-78.78749847,29.53370094,-98.46980286,Origin,Destination
5375,35.87760162,-78.78749847,47.449001,-122.308998,Origin,Destination
5376,35.87760162,-78.78749847,28.77759933,-81.23750305,Origin,Destination
5377,35.87760162,-78.78749847,37.61899948,-122.375,Origin,Destination
5378,35.87760162,-78.78749847,37.362598,-121.929001,Origin,Destination
5379,35.87760162,-78.78749847,,,Origin,Destination
5380,35.87760162,-78.78749847,40.78839874,-111.9779968,Origin,Destination
5381,35.87760162,-78.78749847,38.748697,-90.370003,Origin,Destination
5382,35.87760162,-78.78749847,43.11119843,-76.10630035,Origin,Destination
5383,35.87760162,-78.78749847,27.97550011,-82.53320313,Origin,Destination
5384,35.87760162,-78.78749847,40.27669907,-74.81349945,Origin,Destination
5385,35.87760162,-78.78749847,30.4832,-86.525398,Origin,Destination
5386,42.19540024,-89.09719849,33.30780029,-111.6549988,Origin,Destination
5387,42.19540024,-89.09719849,36.08010101,-115.1520004,Origin,Destination
5388,42.19540024,-89.09719849,26.92020035,-81.9905014,Origin,Destination
5389,42.19540024,-89.09719849,27.91020012,-82.68740082,Origin,Destination
5390,42.19540024,-89.09719849,28.77759933,-81.23750305,Origin,Destination
5391,42.19540024,-89.09719849,30.4832,-86.525398,Origin,Destination
5392,45.63119888,-89.46749878,44.882,-93.221802,Origin,Destination
5393,37.50519943,-77.31970215,33.6367,-84.428101,Origin,Destination
5394,37.50519943,-77.31970215,36.12450027,-86.67819977,Origin,Destination
5395,37.50519943,-77.31970215,42.36429977,-71.00520325,Origin,Destination
5396,37.50519943,-77.31970215,38.1385994,-78.45290375,Origin,Destination
5397,37.50519943,-77.31970215,35.2140007,-80.94309998,Origin,Destination
5398,37.50519943,-77.31970215,39.86169815,-104.6729965,Origin,Destination
5399,37.50519943,-77.31970215,32.896801,-97.038002,Origin,Destination
5400,37.50519943,-77.31970215,42.21239853,-83.35340118,Origin,Destination
5401,37.50519943,-77.31970215,40.69250107,-74.16870117,Origin,Destination
5402,37.50519943,-77.31970215,26.072599,-80.152702,Origin,Destination
5403,37.50519943,-77.31970215,38.94449997,-77.45580292,Origin,Destination
5404,37.50519943,-77.31970215,29.9843998,-95.34140015,Origin,Destination
5405,37.50519943,-77.31970215,40.63980103,-73.77890015,Origin,Destination
5406,37.50519943,-77.31970215,40.77719879,-73.87259674,Origin,Destination
5407,37.50519943,-77.31970215,28.42939949,-81.30899811,Origin,Destination
5408,37.50519943,-77.31970215,25.79319954,-80.29060364,Origin,Destination
5409,37.50519943,-77.31970215,44.882,-93.221802,Origin,Destination
5410,37.50519943,-77.31970215,41.9786,-87.9048,Origin,Destination
5411,37.50519943,-77.31970215,39.87189865,-75.2410965,Origin,Destination
5412,37.50519943,-77.31970215,27.91020012,-82.68740082,Origin,Destination
5413,37.50519943,-77.31970215,28.77759933,-81.23750305,Origin,Destination
5414,37.50519943,-77.31970215,27.39539909,-82.55439758,Origin,Destination
5415,41.5942,-109.065001,39.86169815,-104.6729965,Origin,Destination
5416,39.49909973,-119.7679977,33.6367,-84.428101,Origin,Destination
5417,39.49909973,-119.7679977,30.19449997,-97.66989899,Origin,Destination
5418,39.49909973,-119.7679977,43.5644,-116.223,Origin,Destination
5419,39.49909973,-119.7679977,32.847099,-96.851799,Origin,Destination
5420,39.49909973,-119.7679977,39.86169815,-104.6729965,Origin,Destination
5421,39.49909973,-119.7679977,32.896801,-97.038002,Origin,Destination
5422,39.49909973,-119.7679977,29.9843998,-95.34140015,Origin,Destination
5423,39.49909973,-119.7679977,40.63980103,-73.77890015,Origin,Destination
5424,39.49909973,-119.7679977,36.08010101,-115.1520004,Origin,Destination
5425,39.49909973,-119.7679977,33.94250107,-118.4079971,Origin,Destination
5426,39.49909973,-119.7679977,33.81769943,-118.1520004,Origin,Destination
5427,39.49909973,-119.7679977,41.785999,-87.752403,Origin,Destination
5428,39.49909973,-119.7679977,44.882,-93.221802,Origin,Destination
5429,39.49909973,-119.7679977,37.721298,-122.221001,Origin,Destination
5430,39.49909973,-119.7679977,41.9786,-87.9048,Origin,Destination
5431,39.49909973,-119.7679977,45.58869934,-122.5979996,Origin,Destination
5432,39.49909973,-119.7679977,33.43429947,-112.012001,Origin,Destination
5433,39.49909973,-119.7679977,32.73360062,-117.1900024,Origin,Destination
5434,39.49909973,-119.7679977,47.449001,-122.308998,Origin,Destination
5435,39.49909973,-119.7679977,37.61899948,-122.375,Origin,Destination
5436,39.49909973,-119.7679977,37.362598,-121.929001,Origin,Destination
5437,39.49909973,-119.7679977,40.78839874,-111.9779968,Origin,Destination
5438,37.3255,-79.975403,33.6367,-84.428101,Origin,Destination
5439,37.3255,-79.975403,35.2140007,-80.94309998,Origin,Destination
5440,37.3255,-79.975403,38.94449997,-77.45580292,Origin,Destination
5441,37.3255,-79.975403,40.77719879,-73.87259674,Origin,Destination
5442,37.3255,-79.975403,41.9786,-87.9048,Origin,Destination
5443,37.3255,-79.975403,27.91020012,-82.68740082,Origin,Destination
5444,37.3255,-79.975403,28.77759933,-81.23750305,Origin,Destination
5445,43.1189003,-77.67240143,33.6367,-84.428101,Origin,Destination
5446,43.1189003,-77.67240143,42.36429977,-71.00520325,Origin,Destination
5447,43.1189003,-77.67240143,39.1754,-76.668297,Origin,Destination
5448,43.1189003,-77.67240143,35.2140007,-80.94309998,Origin,Destination
5449,43.1189003,-77.67240143,38.8521,-77.037697,Origin,Destination
5450,43.1189003,-77.67240143,42.21239853,-83.35340118,Origin,Destination
5451,43.1189003,-77.67240143,40.69250107,-74.16870117,Origin,Destination
5452,43.1189003,-77.67240143,38.94449997,-77.45580292,Origin,Destination
5453,43.1189003,-77.67240143,40.63980103,-73.77890015,Origin,Destination
5454,43.1189003,-77.67240143,40.77719879,-73.87259674,Origin,Destination
5455,43.1189003,-77.67240143,28.42939949,-81.30899811,Origin,Destination
5456,43.1189003,-77.67240143,44.882,-93.221802,Origin,Destination
5457,43.1189003,-77.67240143,41.9786,-87.9048,Origin,Destination
5458,43.1189003,-77.67240143,26.92020035,-81.9905014,Origin,Destination
5459,43.1189003,-77.67240143,39.87189865,-75.2410965,Origin,Destination
5460,43.1189003,-77.67240143,26.53619957,-81.75520325,Origin,Destination
5461,43.1189003,-77.67240143,28.77759933,-81.23750305,Origin,Destination
5462,43.1189003,-77.67240143,27.97550011,-82.53320313,Origin,Destination
5463,33.30160141,-104.5309982,32.896801,-97.038002,Origin,Destination
5464,33.30160141,-104.5309982,33.43429947,-112.012001,Origin,Destination
5465,43.90829849,-92.5,33.6367,-84.428101,Origin,Destination
5466,43.90829849,-92.5,44.882,-93.221802,Origin,Destination
5467,43.90829849,-92.5,41.9786,-87.9048,Origin,Destination
5468,26.53619957,-81.75520325,39.45759964,-74.57720184,Origin,Destination
5469,26.53619957,-81.75520325,42.74829865,-73.80169678,Origin,Destination
5470,26.53619957,-81.75520325,33.6367,-84.428101,Origin,Destination
5471,26.53619957,-81.75520325,41.93889999,-72.68319702,Origin,Destination
5472,26.53619957,-81.75520325,36.12450027,-86.67819977,Origin,Destination
5473,26.53619957,-81.75520325,42.36429977,-71.00520325,Origin,Destination
5474,26.53619957,-81.75520325,42.94049835,-78.73220062,Origin,Destination
5475,26.53619957,-81.75520325,39.1754,-76.668297,Origin,Destination
5476,26.53619957,-81.75520325,40.91609955,-81.44219971,Origin,Destination
5477,26.53619957,-81.75520325,41.4117012,-81.84980011,Origin,Destination
5478,26.53619957,-81.75520325,35.2140007,-80.94309998,Origin,Destination
5479,26.53619957,-81.75520325,39.998001,-82.891899,Origin,Destination
5480,26.53619957,-81.75520325,38.805801,-104.700996,Origin,Destination
5481,26.53619957,-81.75520325,39.04880142,-84.6678009,Origin,Destination
5482,26.53619957,-81.75520325,32.847099,-96.851799,Origin,Destination
5483,26.53619957,-81.75520325,38.8521,-77.037697,Origin,Destination
5484,26.53619957,-81.75520325,39.86169815,-104.6729965,Origin,Destination
5485,26.53619957,-81.75520325,32.896801,-97.038002,Origin,Destination
5486,26.53619957,-81.75520325,42.21239853,-83.35340118,Origin,Destination
5487,26.53619957,-81.75520325,40.69250107,-74.16870117,Origin,Destination
5488,26.53619957,-81.75520325,42.9654007,-83.74359894,Origin,Destination
5489,26.53619957,-81.75520325,42.88079834,-85.52279663,Origin,Destination
5490,26.53619957,-81.75520325,41.06700134,-73.70760345,Origin,Destination
5491,26.53619957,-81.75520325,29.9843998,-95.34140015,Origin,Destination
5492,26.53619957,-81.75520325,39.7173,-86.294403,Origin,Destination
5493,26.53619957,-81.75520325,40.79520035,-73.10019684,Origin,Destination
5494,26.53619957,-81.75520325,40.63980103,-73.77890015,Origin,Destination
5495,26.53619957,-81.75520325,36.08010101,-115.1520004,Origin,Destination
5496,26.53619957,-81.75520325,40.27590179,-79.40480042,Origin,Destination
5497,26.53619957,-81.75520325,40.77719879,-73.87259674,Origin,Destination
5498,26.53619957,-81.75520325,39.2976,-94.713898,Origin,Destination
5499,26.53619957,-81.75520325,41.785999,-87.752403,Origin,Destination
5500,26.53619957,-81.75520325,25.79319954,-80.29060364,Origin,Destination
5501,26.53619957,-81.75520325,42.94720078,-87.89659882,Origin,Destination
5502,26.53619957,-81.75520325,44.882,-93.221802,Origin,Destination
5503,26.53619957,-81.75520325,41.3032,-95.894096,Origin,Destination
5504,26.53619957,-81.75520325,41.9786,-87.9048,Origin,Destination
5505,26.53619957,-81.75520325,39.87189865,-75.2410965,Origin,Destination
5506,26.53619957,-81.75520325,33.43429947,-112.012001,Origin,Destination
5507,26.53619957,-81.75520325,40.49150085,-80.23290253,Origin,Destination
5508,26.53619957,-81.75520325,41.732601,-71.420403,Origin,Destination
5509,26.53619957,-81.75520325,43.64619827,-70.30930328,Origin,Destination
5510,26.53619957,-81.75520325,35.87760162,-78.78749847,Origin,Destination
5511,26.53619957,-81.75520325,43.1189003,-77.67240143,Origin,Destination
5512,26.53619957,-81.75520325,40.78839874,-111.9779968,Origin,Destination
5513,26.53619957,-81.75520325,38.748697,-90.370003,Origin,Destination
5514,26.53619957,-81.75520325,43.11119843,-76.10630035,Origin,Destination
5515,26.53619957,-81.75520325,40.27669907,-74.81349945,Origin,Destination
5516,35.61709976,-106.0889969,39.86169815,-104.6729965,Origin,Destination
5517,35.61709976,-106.0889969,32.896801,-97.038002,Origin,Destination
5518,35.61709976,-106.0889969,33.43429947,-112.012001,Origin,Destination
5519,32.73360062,-117.1900024,35.040199,-106.609001,Origin,Destination
5520,32.73360062,-117.1900024,33.6367,-84.428101,Origin,Destination
5521,32.73360062,-117.1900024,30.19449997,-97.66989899,Origin,Destination
5522,32.73360062,-117.1900024,48.7928009,-122.538002,Origin,Destination
5523,32.73360062,-117.1900024,36.12450027,-86.67819977,Origin,Destination
5524,32.73360062,-117.1900024,43.5644,-116.223,Origin,Destination
5525,32.73360062,-117.1900024,42.36429977,-71.00520325,Origin,Destination
5526,32.73360062,-117.1900024,39.1754,-76.668297,Origin,Destination
5527,32.73360062,-117.1900024,41.4117012,-81.84980011,Origin,Destination
5528,32.73360062,-117.1900024,35.2140007,-80.94309998,Origin,Destination
5529,32.73360062,-117.1900024,38.805801,-104.700996,Origin,Destination
5530,32.73360062,-117.1900024,39.04880142,-84.6678009,Origin,Destination
5531,32.73360062,-117.1900024,32.847099,-96.851799,Origin,Destination
5532,32.73360062,-117.1900024,39.86169815,-104.6729965,Origin,Destination
5533,32.73360062,-117.1900024,32.896801,-97.038002,Origin,Destination
5534,32.73360062,-117.1900024,42.21239853,-83.35340118,Origin,Destination
5535,32.73360062,-117.1900024,31.80719948,-106.3779984,Origin,Destination
5536,32.73360062,-117.1900024,44.12459946,-123.211998,Origin,Destination
5537,32.73360062,-117.1900024,40.69250107,-74.16870117,Origin,Destination
5538,32.73360062,-117.1900024,36.77619934,-119.7180023,Origin,Destination
5539,32.73360062,-117.1900024,26.072599,-80.152702,Origin,Destination
5540,32.73360062,-117.1900024,47.61989975,-117.5339966,Origin,Destination
5541,32.73360062,-117.1900024,40.48120117,-107.2180023,Origin,Destination
5542,32.73360062,-117.1900024,21.32062,-157.924228,Origin,Destination
5543,32.73360062,-117.1900024,29.64539909,-95.27890015,Origin,Destination
5544,32.73360062,-117.1900024,38.94449997,-77.45580292,Origin,Destination
5545,32.73360062,-117.1900024,29.9843998,-95.34140015,Origin,Destination
5546,32.73360062,-117.1900024,39.7173,-86.294403,Origin,Destination
5547,32.73360062,-117.1900024,40.63980103,-73.77890015,Origin,Destination
5548,32.73360062,-117.1900024,19.738783,-156.045603,Origin,Destination
5549,32.73360062,-117.1900024,36.08010101,-115.1520004,Origin,Destination
5550,32.73360062,-117.1900024,33.94250107,-118.4079971,Origin,Destination
5551,32.73360062,-117.1900024,21.97599983,-159.3390045,Origin,Destination
5552,32.73360062,-117.1900024,39.2976,-94.713898,Origin,Destination
5553,32.73360062,-117.1900024,28.42939949,-81.30899811,Origin,Destination
5554,32.73360062,-117.1900024,41.785999,-87.752403,Origin,Destination
5555,32.73360062,-117.1900024,25.79319954,-80.29060364,Origin,Destination
5556,32.73360062,-117.1900024,42.94720078,-87.89659882,Origin,Destination
5557,32.73360062,-117.1900024,36.5870018,-121.8430023,Origin,Destination
5558,32.73360062,-117.1900024,44.882,-93.221802,Origin,Destination
5559,32.73360062,-117.1900024,29.99340057,-90.25800323,Origin,Destination
5560,32.73360062,-117.1900024,37.721298,-122.221001,Origin,Destination
5561,32.73360062,-117.1900024,20.8986,-156.429993,Origin,Destination
5562,32.73360062,-117.1900024,35.39310074,-97.60070038,Origin,Destination
5563,32.73360062,-117.1900024,41.3032,-95.894096,Origin,Destination
5564,32.73360062,-117.1900024,41.9786,-87.9048,Origin,Destination
5565,32.73360062,-117.1900024,36.89459991,-76.20120239,Origin,Destination
5566,32.73360062,-117.1900024,45.58869934,-122.5979996,Origin,Destination
5567,32.73360062,-117.1900024,39.87189865,-75.2410965,Origin,Destination
